AirlineID,Name,IATA,ICAO,Callsign,Country,Active
3230,Lanza Air,N/A,LZA,AEROLANZA,Spain,N
3231,Lanzarote Aerocargo,N/A,LZT,BARAKA,Spain,N
3232,Lao Air Company,N/A,LLL,LAVIE,Lao Peoples Democratic Republic,N
3233,Lao Airlines,QV,LAO,LAO,Lao Peoples Democratic Republic,Y
3234,Lao Capricorn Air,N/A,LKA,NAKLOA,Lao Peoples Democratic Republic,N
3235,Laoag International Airlines,L7,LPN,LAOAG AIR,Philippines,N
3236,Laredo Air,N/A,LRD,LAREDO AIR,United States,N
3237,LatCharter,N/A,LTC,LATCHARTER,Latvia,Y
3238,Latvian Air Force,N/A,LAF,LATVIAN AIRFORCE,Latvia,N
3239,Lauda Air,NG,LDA,LAUDA AIR,Austria,Y
3240,Lauda Air Italy,N/A,LDI,LAUDA ITALY,Italy,N
3241,Laughlin Express,N/A,LEP,LAUGHLIN EXPRESS,United States,N
3242,Laus,N/A,LSU,LAUS AIR,Croatia,N
3243,Lawrence Aviation,N/A,LAR,LAWRENCE,United States,N
3244,Layang-Layang Aerospace,N/A,LAY,LAYANG,Malaysia,N
3245,Lease-a-Plane International,N/A,LPL,LEASE-A-PLANE,United States,N
3246,Lebanese Air Transport,LQ,LAQ,LAT,Lebanon,N
3247,Lebanese Air Transport (Charter),N/A,LAT,LEBANESE AIR,Lebanon,N
3248,Lebanon Airport Development Corporation,N/A,LAD,LADCO-AIR,United States,N
3250,Leconte Airlines,N/A,LCA,LECONTE,United States,N
3251,Leeward Islands Air Transport,LI,LIA,LIAT,Antigua and Barbuda,Y
3252,Legend Airlines,N/A,LGD,LEGENDARY,United States,N
3253,Leisure Air,N/A,LWD,LEISURE WORLD,United States,N
3254,Lentini Aviation,N/A,LEN,LENTINI,United States,N
3255,Leo-Air,N/A,LOR,LEO CHARTER,South Africa,N
3256,Leonsa De Aviacion,N/A,LEL,LEONAVIA,Spain,N
3257,Libyan Airlines,N/A,LYW,LIBYAN AIRWAYS,Libya,N
3258,Libyan Arab Airlines,LN,LAA,LIBAIR,Libya,Y
3259,Libyan Arab Air Cargo,N/A,LCR,LIBAC,Libya,N
3260,Lid Air,N/A,LIQ,N/A,Sweden,N
3261,Lignes Aeriennes Congolaises,N/A,LCG,CONGOLAISE,Democratic Republic of the Congo,N
3262,Lignes Aeriennes Du Tchad,N/A,LKD,LATCHAD,Chad,N
3263,Lignes Mauritaniennes Air Express,N/A,LME,LIMAIR EXPRESS,Mauritania,N
3264,Lignes Nationales Aeriennes - Linacongo,N/A,GCB,LINACONGO,Republic of the Congo,N
3265,Lincoln Air National Guard,N/A,GDQ,N/A,United States,N
3266,Lincoln Airlines,N/A,LRT,N/A,Australia,N
3267,Lindsay Aviation,N/A,LSY,LINDSAY AIR,United States,N
3268,Linea Aerea Costa Norte,N/A,NOT,COSTA NORTE,Chile,N
3269,Linea Aerea Mexicana de Carga,N/A,LMC,LINEAS DECARGA,Mexico,N
3270,Linea Aerea SAPSA,L7,LNP,SAPSA,Chile,N
3271,Linea Aerea de Fumig Aguas Negras,N/A,NEG,AGUAS NEGRAS,Chile,N
3272,Linea Aerea de Servicio Ejecutivo Regional,8z,LER,LASER,Venezuela,N
3273,Linea De Aeroservicios,N/A,LSE,N/A,Chile,N
3274,Linea Turistica Aerotuy,LD,TUY,AEREOTUY,Venezuela,N
3275,Lineas Aereas Alaire S.L.,N/A,ALR,AEROLAIRE,Spain,N
3276,Lineas Aereas Azteca,ZE,LCD,LINEAS AZTECA,Mexico,N
3277,Lineas Aereas Canedo LAC,N/A,LCN,CANEDO,Bolivia,N
3278,Lineas Aereas Comerciales,N/A,LCM,LINEAS COMERCIALES,Mexico,N
3279,Lineas Aereas Ejectuivas De Durango,N/A,EDD,LINEAS DURANGO,Mexico,N
3280,Lineas Aereas Eldorado,N/A,EDR,ELDORADRO,Colombia,N
3281,Lineas Aereas Federales,N/A,FED,FEDERALES,Argentina,N
3282,Lineas Aereas Monarca,N/A,LMN,LINEAS MONARCA,Mexico,N
3283,Lineas Aereas San Jose,N/A,LIJ,LINEAS JOSE,Mexico,N
3284,Lineas Aereas del Humaya,N/A,UMA,HUMAYA,Mexico,N
3285,Linex,N/A,LEC,LECA,Central African Republic,N
3286,Linhas Aereas Santomenses,N/A,SMS,SANTOMENSES,S,N
3287,Linhas A,LM,LAM,MOZAMBIQUE,Mozambique,Y
3288,Link Airways of Australia,N/A,LAW,N/A,Australia,N
3289,Lion Air Services,N/A,WGT,WORLDGATE,United Kingdom,N
3290,Lion Mentari Airlines,JT,LNI,LION INTER,Indonesia,Y
3291,Lions-Air,N/A,LEU,LIONSAIR,Switzerland,N
3292,Lithuanian Air Force,N/A,LYF,LITHUANIAN AIRFORCE,Lithuania,N
3293,Little Red Air Service,N/A,LRA,LITTLE RED,Canada,N
3294,Livingston,LM,LVG,LIVINGSTON,Italy,N
3295,Lloyd Aereo Boliviano,LB,LLB,LLOYDAEREO,Bolivia,N
3296,Lnair Air Services,N/A,LNA,ELNAIR,Spain,N
3297,Lockheed Air Terminal,N/A,XLG,N/A,United States,N
3298,Lockeed Aircraft Corporation,N/A,LAC,LOCKHEED,United States,N
3299,Lockheed DUATS,N/A,XDD,N/A,United States,N
3300,Lockheed Martin Aeronautics,N/A,CBD,CATBIRD,United States,N
3301,Lockheed Martin Aeronautics Company,N/A,LNG,LIGHTNING,United States,N
3302,Logan Air,N/A,LOG,LOGAN,United Kingdom,N
3303,Lom Praha Flying School,N/A,CLV,AEROTRAINING,Czech Republic,N
3304,Lomas Helicopters,N/A,LMS,LOMAS,United Kingdom,N
3305,London City Airport Jet Centre,N/A,LCY,LONDON CITY,United Kingdom,N
3306,London Executive Aviation,N/A,LNX,LONEX,United Kingdom,N
3307,London Flight Centre (Stansted),N/A,LOV,LOVEAIR,United Kingdom,N
3308,London Helicopter Centres,N/A,LHC,MUSTANG,United Kingdom,N
3309,Lone Star Airlines,N/A,LSS,LONE STAR,United States,N
3310,Long Island Airlines,N/A,ORA,LONG ISLAND,United States,N
3311,Longtail Aviation,N/A,LGT,LONGTAIL,Bermuda,N
3312,Lorraine Aviation,N/A,LRR,LORRAINE,France,N
3313,Los Cedros Aviacion,N/A,LSC,CEDROS,Chile,N
3314,Lotus Air,N/A,TAS,LOTUS FLOWER,Egypt,N
3315,Luchtvaartmaatschappij Twente,N/A,LTW,TWENTAIR,Netherlands,N
3316,Lucky Air,N/A,LKE,LUCKY AIR,China,N
3317,Luft Carago,N/A,LUT,LUGO,South Africa,N
3318,Luftfahrt-Vermietungs-Dienst,N/A,LVD,AIR SANTE,Austria,N
3319,Luftfahrtgesellschaft Walter,HE,LGW,WALTER,Germany,Y
3320,Lufthansa,LH,DLH,LUFTHANSA,Germany,Y
3321,Lufthansa Cargo,LH,GEC,LUFTHANSA CARGO,Germany,Y
3322,Lufthansa CityLine,CL,CLH,HANSALINE,Germany,Y
3323,Lufthansa Systems,L1,N/A,N/A,Germany,N
3324,Lufthansa Technik,N/A,LHT,LUFTHANSA TECHNIK,Germany,N
3325,Lufttaxi Fluggesellschaft,DV,LTF,Garfield,Germany,N
3326,Lufttransport,L5,LTR,LUFT TRANSPORT,Norway,Y
3327,Luhansk,N/A,LHS,ENTERPRISE LUHANSK,Ukraine,N
3328,Lund University School of Aviation,N/A,UNY,UNIVERSITY,Sweden,N
3329,Luxair,LG,LGL,LUXAIR,Luxembourg,Y
3330,Luxaviation,N/A,LXA,RED LION,Luxembourg,N
3331,Luxembourg Air Rescue,N/A,LUV,LUX RESCUE,Luxembourg,N
3332,Luxflight Executive,N/A,LFE,LUX EXPRESS,Luxembourg,N
3333,Luxor Air,N/A,LXO,N/A,Egypt,N
3334,Luzair,N/A,LUZ,LISBON JET,Portugal,N
3335,Lviv Airlines,5V,UKW,UKRAINE WEST,Ukraine,N
3336,Lydd Air,N/A,LYD,LYDDAIR,United Kingdom,N
3337,Lynch Flying Service,N/A,LCH,LYNCH AIR,United States,N
3338,Lynden Air Cargo,L2,LYC,LYNDEN,United States,N
3339,Lynx Air International,N/A,LXF,LYNX FLIGHT,United States,N
3340,Lynx Aviation,N/A,LYX,LYNX AIR,Pakistan,N
3342,L,MJ,LPR,LAPA,Argentina,Y
3343,L,N/A,LAU,SURAMERICANO,Colombia,N
3344,M & N Aviation,N/A,JNH,JONAH,United States,N
3345,MAC Fotografica,N/A,MCF,MAC FOTO,Spain,N
3346,MANAG'AIR,N/A,MRG,MANAG'AIR,France,N
3347,MAP-Management and Planung,N/A,MPJ,MAPJET,Austria,N
3348,MAS Airways,N/A,TFG,TRAFALGAR,United Kingdom,N
3349,MasAir,M7,MAA,MAS CARGA,Mexico,Y
3350,MAT Macedonian Airlines,IN,MAK,MAKAVIO,Macedonia,Y
3351,MCC Aviation,N/A,MCC,DISCOVERY,South Africa,N
3352,MG Aviacion,N/A,MGA,MAG AVACION,Spain,N
3353,MIA Airlines,N/A,JLA,SALLINE,Romania,N
3354,MIAT Mongolian Airlines,OM,MGL,MONGOL AIR,Mongolia,Y
3355,MIT Airlines,N/A,MNC,MUNCIE,Canada,N
3356,MK Airline,N/A,MKA,KRUGER-AIR,Ghana,N
3357,MNG Airlines,MB,MNB,BLACK SEA,Turkey,Y
3358,MSR Flug-Charter,N/A,EBF,SKYRUNNER,Germany,N
3359,MTC Aviacion,N/A,MCV,MTC AVIACION,Mexico,N
3360,Mac Aviation,N/A,MAQ,MAC AVIATION,Spain,N
3361,Mac Dan Aviation Corporation,N/A,MCN,MAC DAN,United States,N
3362,MacKnight Airlines,N/A,MTD,N/A,Australia,N
3363,Macair Airlines,CC,MCK,N/A,Australia,Y
3364,Macedonian Airlines,N/A,MCS,MACAIR,Greece,N
3365,Madina Air,N/A,MDH,MADINA AIR,Libya,N
3366,Maersk,DM,N/A,N/A,Denmark,Y
3367,Magic Blue Airlines,N/A,MJB,MAGIC BLUE,Netherlands,N
3368,Magna Air,N/A,MGR,MAGNA AIR,Austria,N
3369,Mahalo Air,N/A,MLH,MAHALO,United States,N
3370,Mahan Air,W5,IRM,MAHAN AIR,Iran,Y
3371,Mahfooz Aviation,M2,MZS,MAHFOOZ,Gambia,N
3372,Maine Aviation,N/A,MAT,MAINE-AV,United States,N
3373,Majestic Airlines,N/A,MAJ,MAGIC AIR,United States,N
3374,Mak Air,N/A,AKM,MAKAIR,Kazakhstan,N
3375,Malagasy Airlines,N/A,MLG,N/A,Madagascar,N
3376,Malawi Express,N/A,MLX,MALAWI EXPRESS,Malawi,N
3377,Malaya Aviatsia Dona,N/A,MKK,AEROKEY,Russia,N
3378,Malaysia Airlines,MH,MAS,MALAYSIAN,Malaysia,Y
3379,Mali Air,N/A,MAE,MALI AIREXPRESS,Austria,N
3380,Mali Air Express,N/A,VXP,AVION EXPRESS,Mali,N
3381,Mali Airways,N/A,MTZ,MALI AIRWAYS,Mali,N
3382,Malila Airlift,N/A,MLC,MALILA,Democratic Republic of the Congo,N
3383,Mall Airways,N/A,MLS,MALL-AIRWAYS,United States,N
3384,Malmo Aviation,N/A,SCW,SCANWING,Sweden,Y
3385,Malmoe Air Taxi,N/A,LOD,LOGIC,Sweden,N
3386,Malmö Aviation,TF,SCW,Scanwings,Sweden,Y
3387,Malta Air Charter,R5,MAC,MALTA CHARTER,Malta,Y
3388,Malta Wings,N/A,MWS,MALTA WINGS,Malta,N
3389,Malév,MA,MAH,MALEV,Hungary,Y
3390,Manaf International Airways,N/A,MLB,MANAF,Burundi,N
3391,Mandala Airlines,RI,MDL,MANDALA,Indonesia,Y
3392,Mandarin Airlines,AE,MDA,Mandarin,Taiwan,Y
3393,Mango,JE,MNO,TULCA,South Africa,Y
3394,Manhattan Air,N/A,MHN,MANHATTAN,United Kingdom,N
3395,Manitoulin Air Services,N/A,MTO,MANITOULIN,Canada,N
3396,Mann Air,N/A,MNR,TEEMOL,United Kingdom,N
3397,Mannion Air Charter,N/A,MAN,MANNION,United States,N
3398,Mantrust Asahi Airways,N/A,MTS,MANTRUST,Indonesia,N
3399,Manx Airlines,N/A,MNX,MANX,United Kingdom,N
3400,Maple Air Services,N/A,MAD,MAPLE AIR,Canada,N
3401,March Helicopters,N/A,MAR,MARCH,United Kingdom,N
3402,Marcopolo Airways,N/A,MCP,MARCOPOLO,Afghanistan,N
3403,Marghi Air,N/A,MGI,MARGHI,Nigeria,N
3404,Markair,N/A,MRK,MARKAIR,United States,N
3405,Markoss Aviation,N/A,MKO,GOSHAWK,United Kingdom,N
3406,Mars RK,6V,MRW,AVIAMARS,Ukraine,N
3407,Marshall Aerospace,N/A,MCE,MARSHALL,United Kingdom,N
3408,Marsland Aviation,M7,MSL,MARSLANDAIR,Sudan,N
3409,Martin Aviation Services,N/A,XMA,N/A,United States,N
3410,Martin-Baker,N/A,MBE,MARTIN,United Kingdom,N
3411,Martinair,MP,MPH,MARTINAIR,Netherlands,Y
3412,Martinaire,N/A,MRA,MARTEX,United States,N
3413,Martyn Fiddler Associates,N/A,MFA,SEAHORSE,United Kingdom,N
3414,Marvin Limited,N/A,MVN,MARVIN,United Kingdom,N
3415,Maryland State Police,N/A,TRP,TROOPER,United States,N
3416,Massachusetts Institute of Technology,N/A,MTH,RESEARCH,United States,N
3417,Massey University School of Aviation,N/A,MSY,MASSEY,New Zealand,N
3418,Master Airways,N/A,MSW,MASTER AIRWAYS,Serbia,N
3419,Master Planner,N/A,MPL,N/A,United States,N
3420,Masterjet,N/A,LMJ,MASTERJET,Portugal,N
3421,Mastertop Linhas Aereas,Q4,N/A,N/A,Brazil,N
3422,Mauria,N/A,MIA,MAURIA,Mauritania,N
3423,Mauritanienne Aerienne Et Navale,N/A,MNV,NAVALE,Mauritania,N
3424,Mauritanienne Air Fret,N/A,MRF,MAUR-FRET,Mauritania,N
3425,Mauritanienne Airways,N/A,MWY,MAURITANIENNE,Mauritania,N
3426,Mauritanienne De Transport Aerien,N/A,MDE,MAURI-TRANS,Mauritania,N
3427,Maverick Airways,N/A,MVR,MAV-AIR,United States,N
3428,Mavial Magadan Airlines,H5,MVL,Mavial,Russia,N
3429,Max Avia,N/A,MAI,MAX AVIA,Kyrgyzstan,N
3430,Max Sea Food,N/A,MSF,MAXESA,El Salvador,N
3431,Max-Aviation,N/A,MAX,MAX AVIATION,Canada,N
3432,Maxair,8M,MXL,MAXAIR,Sweden,Y
3433,Maximus Air Cargo,N/A,MXU,CARGO MAX,United Arab Emirates,N
3434,Maxjet Airways,MY,MXJ,MAX-JET,United States,N
3435,Maxsus-Avia,N/A,MXS,MAXSUS-AVIA,Uzbekistan,N
3436,May Air Xpress,N/A,MXP,BEECHNUT,United States,N
3437,Maya Island Air,MW,MYD,MYLAND,Belize,Y
3438,Mayair,N/A,MYI,MAYAIR,Mexico,N
3439,Mbach Air,N/A,MBS,MBACHI AIR,Malawi,N
3440,McAlpine Helicopters,N/A,MCH,MACLINE,United Kingdom,N
3441,McCall Aviation,N/A,MKL,MCCALL,United States,N
3442,McDonnell Douglas,N/A,DAC,DACO,United States,N
3443,McNeely Charter Services,N/A,MDS,MID-SOUTH,United States,N
3444,Med-Trans of Florida,N/A,MEK,MED-TRANS,United States,N
3445,Medavia Company,N/A,MDM,MEDAVIA,Malta,N
3446,Medical Air Rescue Services,N/A,MRZ,MARS,Zimbabwe,N
3447,Medical Aviation Services,N/A,MCL,MEDIC,United Kingdom,N
3448,Mediterranean Air Freight,N/A,MDF,MED-FREIGHT,Greece,N
3449,Mediterranean Airways,N/A,MDY,N/A,Egypt,N
3450,Medjet International,N/A,MEJ,MEDJET,United States,N
3451,Mega,N/A,MGK,MEGLA,Kazakhstan,N
3452,Mega Linhas Aereas,N/A,MEL,MEGA AIR,Brazil,N
3453,Mekong Airlines,N/A,MKN,MEKONG AIRLINES,Cambodia,N
3454,Menajet,IM,MNJ,MENAJET,Lebanon,N
3456,Merchant Express Aviation,N/A,MXX,MERCHANT,Nigeria,N
3457,Mercury Aircourier Service,N/A,MEC,MERCAIR,United States,N
3458,Meridian,N/A,POV,AIR POLTAVA,Ukraine,N
3459,Meridian Air Cargo,N/A,MRD,MERIDIAN,United States,N
3460,Meridian Airlines,N/A,MHL,HASSIMAIR,Nigeria,N
3461,Meridian Aviation,N/A,DSL,DIESEL,United Kingdom,N
3462,Meridian Limited,N/A,MEM,MERIDIAN CHERRY,Ukraine,N
3463,Meridiana,IG,ISS,MERAIR,Italy,Y
3464,Merlin Airways,N/A,MEI,AVALON,United States,N
3465,Merpati Nusantara Airlines,MZ,MNA,MERPATI,Indonesia,Y
3466,Mesa Airlines,YV,ASH,AIR SHUTTLE,United States,Y
3467,Mesaba Airlines,XJ,MES,MESABA,United States,Y
3468,Meta Linhas A,N/A,MSQ,META,Brazil,N
3469,Meteorological Research Flight,N/A,MET,METMAN,United Kingdom,N
3470,Methow Aviation,N/A,MER,METHOW,United States,N
3471,Metro Business Aviation,N/A,MVI,N/A,United Kingdom,N
3472,Metro Express,N/A,MEX,EAGLE EXPRESS,United States,N
3473,Metroflight,N/A,MTR,METRO,United States,N
3474,Metrojet,N/A,MTJ,METROJET,Hong Kong SAR of China,N
3475,Metropix UK,N/A,PIX,METROPIX,United Kingdom,N
3476,Metroplis,N/A,MPS,METRO REGIONAL,Netherlands,N
3477,Mex Blue,N/A,MXB,MEX BLUE,Mexico,N
3478,Mex-Jet,N/A,MJT,MEJETS,Mexico,N
3479,Mexicana de Aviaci,MX,MXA,MEXICANA,Mexico,Y
3480,Mexico Transportes Aereos,N/A,MXT,TRANSMEX,Mexico,N
3481,Miami Air Charter,N/A,HUR,HURRICANE CHARTER,United States,N
3482,Miami Air International,GL,BSK,BISCAYNE,United States,N
3483,Miami Valley Aviation,N/A,OWL,NIGHT OWL,United States,N
3484,Miapet-Avia,N/A,MPT,MIAPET,Armenia,N
3485,Michelin Air Services,N/A,BIB,N/A,France,N
3486,Micromatter Technology Solutions,N/A,WIZ,WIZARD,United Kingdom,N
3487,Mid Airlines,N/A,NYL,NILE,Sudan,N
3488,Mid-Pacific Airlines,N/A,MPA,MID PAC,United States,N
3489,Midamerica Jet,N/A,MJR,MAJOR,United States,N
3490,Middle East Airlines,ME,MEA,CEDAR JET,Lebanon,Y
3491,Midland Airport Services,N/A,MID,N/A,United Kingdom,N
3492,Midline Air Freight,N/A,MFR,MIDLINE FREIGHT,United States,N
3493,Midstate Airlines,N/A,MIS,MIDSTATE,United States,N
3494,Midway Airlines,JI,MDW,MIDWAY,United States,Y
3495,Midway Express,N/A,FLA,PALM,United States,N
3496,Midwest Air Freighters,N/A,FAX,FAIRFAX,United States,N
3497,Midwest Airlines,YX,MEP,N/A,United States,Y
3498,Midwest Airlines (Egypt),MY,MWA,N/A,Egypt,Y
3499,Midwest Aviation,N/A,NIT,NIGHTTRAIN,United States,N
3500,Midwest Aviation Division,N/A,MWT,MIDWEST,United States,N
3501,Midwest Helicopters De Mexico,N/A,HTE,HELICOPTERSMEXICO,Mexico,N
3502,Millardair,N/A,MAB,MILLARDAIR,Canada,N
3503,Millen Corporation,N/A,RJM,MILLEN,United Kingdom,N
3504,Millennium Air,N/A,MLK,NIGERJET,Nigeria,N
3505,Miller Flying Services,N/A,MFS,MILLER TIME,United States,N
3506,Million Air,N/A,OXO,MILL AIR,United States,N
3507,Mimino,N/A,MIM,MIMINO,Russia,N
3508,Mina Airline Company,N/A,NAB,N/A,Egypt,N
3509,Minair,N/A,OMR,ORMINE,Central African Republic,N
3510,Minebea Technologies,N/A,EBE,MINEBEA,United States,N
3511,Mines Air Services Zambia,N/A,MAZ,MINES,Zambia,N
3512,Miniliner,N/A,MNL,MINILINER,Italy,N
3513,Ministic Air,N/A,MNS,MINISTIC,Canada,N
3514,Ministry of Agriculture,N/A,WDG, Fisheries and Food,WATCHDOG,N
3515,Minsk Aircraft Overhaul Plant,N/A,LIR,LISLINE,Belarus,N
3516,Miramichi Air Service,N/A,MIR,MIRAMICHI,Canada,N
3517,Miras,N/A,MIF,MIRAS,Kazakhstan,N
3518,Misr Overseas Airways,N/A,MOS,N/A,Egypt,N
3519,Mission Aviation Fellowship,N/A,MAF,MISSI,Indonesia,N
3520,Missionair,N/A,MSN,MISIONAIR,Spain,N
3521,Missions Gouvernemtales Francaises,N/A,MRN,MARIANNE,France,N
3522,Mississippi State University,N/A,BDG,BULLDOG,United States,N
3523,Mississippi Valley Airways,N/A,MVA,VALAIR,United States,N
3524,Mistral Air,N/A,MSA,AIRMERCI,Italy,N
3525,Mobil Oil,N/A,MBO,MOBIL,Canada,N
3526,Mocambique Expresso,N/A,MXE,MOZAMBIQUE EXPRESS,Mozambique,N
3527,Mofaz Air,N/A,MFZ,MOFAZ AIR,Malaysia,N
3528,Moldaeroservice,N/A,MLE,MOLDAERO,Moldova,N
3529,Moldavian Airlines,2M,MDV,MOLDAVIAN,Moldova,Y
3530,Moldova,N/A,MVG,MOLDOVA-STATE,Moldova,N
3531,Mombasa Air Safari,N/A,RRV,SKYROVER,Kenya,N
3532,Monarch Airlines,ZB,MON,MONARCH,United Kingdom,Y
3533,Monarch Airlines,N/A,MNH,MONARCH AIR,United States,N
3534,Myway Airlines,8I,N/A,N/A,Italy,Y
3535,Moncton Flying Club,N/A,MFC,EAST WIND,Canada,N
3536,Monde Air Charters,N/A,MDB,MONDEAIR CARGO,United Kingdom,N
3537,Monerrey Air Taxi,N/A,MTI,MONTERREY AIR,Mexico,N
3538,Monky Aerotaxis,N/A,MKY,MONKY,Mexico,N
3539,Montenegro Airlines,YM,MGX,MONTAIR,Montenegro,Y
3540,Montserrat Airways,N/A,MNT,MONTSERRAT,Montserrat,N
3541,Mooney Aircraft Corporation,N/A,MNY,MOONEY FLIGHT,United States,N
3542,Morningstar Air Express,N/A,MAL,MORNINGSTAR,Canada,Y
3543,Morris Air Service,N/A,MSS,WASATCH,United States,N
3544,Morrison Flying Service,N/A,MRO,MORRISON,United States,N
3545,Moskovia Airlines,3R,GAI,GROMOV AIRLINE,Russia,Y
3546,Mosphil Aero,N/A,MPI,MOSPHIL,Philippines,N
3547,Motor Sich,M9,MSI,MOTOR SICH,Ukraine,Y
3548,Mount Cook Airlines,NM,NZM,MOUNTCOOK,New Zealand,N
3549,Mountain Air Cargo,N/A,MTN,MOUNTAIN,United States,N
3550,Mountain Air Company,N4,MTC,MOUNTAIN LEONE,Sierra Leone,N
3551,Mountain Air Express,N/A,PKP,PIKES PEAK,United States,N
3552,Mountain Air Service,N/A,BRR,MOUNTAIN AIR,United States,N
3553,Mountain Bird,N/A,MBI,MOUNTAIN BIRD,United States,N
3554,Mountain High Aviation,N/A,MHA,MOUNTAIN HIGH,United States,N
3555,Mountain Pacific Air,N/A,MPC,MOUNTAIN PACIFIC,Canada,N
3556,Mountain Valley Air Service,N/A,MTV,MOUNTAIN VALLEY,United States,N
3557,Mowhawk Airlines,N/A,MOW,MOHAWK AIR,United States,N
3558,Mudan Airlines,N/A,MDN,N/A,Somali Republic,N
3559,Mudanjiang General Aviation,N/A,CMJ,MUDANJIANG,China,N
3560,Multi Taxi,N/A,MTX,MULTITAXI,Mexico,N
3561,Multi-Aero,N/A,WBR,WEBER,United States,N
3562,Multiflight,N/A,MFT,YORKAIR,N/A,N
3563,Murmansk Aircompany,N/A,MNZ,MURMAN AIR,Russia,N
3564,Murray Air,N/A,MUA,MURRAY AIR,United States,N
3565,Musrata Air Transport,N/A,MMR,MUSRATA AIR,Libya,N
3566,Mustique Airways,N/A,MAW,MUSTIQUE,Barbados,N
3567,My Way Airlines,N/A,MYW,FRANKY,Italy,N
3568,MyTravel Airways,VZ,MYT,KESTREL,United Kingdom,Y
3569,Myanma Airways,UB,UBA,UNIONAIR,Myanmar,Y
3570,Myanmar Airways International,8M,MMM,assignment postponed,Myanmar,Y
3571,Myflug,N/A,MYA,MYFLUG,Iceland,Y
3572,Mytravel Airways,N/A,VKG,VIKING,Denmark,N
3573,NEL Cargo,N/A,NLG,NELCARGO,Ivory Coast,N
3574,NHT Lineas Aereas,N/A,NHG,HELGA,Brazil,N
3575,NZ Warbirds Association,N/A,WAR,WARBIRDS,New Zealand,N
3576,Nacoia Lda,N/A,ANL,AIR NACOIA,Angola,N
3577,Nada Air Service,N/A,NHZ,NADA AIR,Chad,N
3578,Compangnie Nationale Naganagani,N/A,BFN,N/A,Burkina Faso,N
3579,Nahanni Air Services Ltd,N/A,NAH,NAHANNI,Canada,N
3580,Nakheel Aviation,N/A,NKL,NAKHEEL,United Arab Emirates,N
3581,Namibia Commerical Aviation,N/A,MRE,MED RESCUE,Namibia,N
3582,Namibian Defence Force,N/A,NDF,NAMIBIAN AIR FORCE,Namibia,N
3583,Nanjing Airlines,N/A,CNJ,NINGHANG,China,N
3584,Nantucket Airlines,DV,ACK,ACK AIR,United States,N
3585,Nanyah Aviation,N/A,NYA,NANYAH,Israel,N
3586,Napier Air Service Inc,N/A,NAP,NAPIER,United States,N
3587,Nas Air,N/A,NCM,AIR BANE,Angola,N
3588,Nas Air,P9,N/A,N/A,Mali,N
3589,Nasair,UE,NAS,NASAIRWAYS,Eritrea,Y
3590,Nashville Jet Charters,N/A,NJC,NASHVILLE JET,United States,N
3591,Natalco Air Lines,N/A,NCO,NATALCO,S,N
3592,Natioanl Air Traffic Controllers Association,N/A,NTK,NATCA,United States,N
3593,National Air Charter,N/A,NSR,NASAIR,Indonesia,N
3594,National Air Traffic Services,N/A,RFI,SHERLOCK,United Kingdom,N
3595,National Airlines,N/A,N/A,NATION AIR,United States,N
3596,National Airlines,N4,NCN,N/A,Chile,N
3597,National Airlines,N7,ROK,RED ROCK,United States,N
3598,National Airlines,N/A,NAL,NATIONAL,United States,N
3599,National Airlines,N/A,KUS,KUSWAG,South Africa,N
3600,National Airways Cameroon,9O,N/A,N/A,Cameroon,N
3601,National Airways Corporation,N/A,LFI,AEROMED,South Africa,N
3602,National Aviation Company,N/A,GTY,N/A,Egypt,N
3603,National Aviation Consultants,N/A,TNC,NATCOM,Canada,N
3604,National Express,N/A,NXT,NATIONAL FREIGHT,United States,N
3605,National Grid,N/A,GRD,GRID,United Kingdom,N
3606,National Jet Express,N/A,JTE,JETEX,Australia,N
3607,National Jet Service,N/A,AND,AIR INDIANA,United States,N
3608,National Jet Systems,NC,NJS,NATIONAL JET,Australia,Y
3609,National Oceanic and Atmospheric Administration,N/A,NAA,NOAA,United States,N
3610,National Overseas Airlines Company,N/A,NOL,NAT AIRLINE,Egypt,N
3611,Nationale Luchtvaartschool,N/A,NLS,PANDER,Netherlands,N
3612,Nations Air Express Inc,N/A,NAE,NATIONS EXPRESS,United States,N
3613,Nationwide Airlines,CE,NTW,NATIONWIDE,South Africa,Y
3614,Nationwide Airlines (Zambia),N/A,NWZ,ZAMNAT,Zambia,N
3615,Natural Environment Research Council,N/A,EVM,SCIENCE,United Kingdom,N
3616,Natureair,N/A,NRR,NATUREAIR,Costa Rica,N
3617,Naturelink Charter,N/A,NRK,NATURELINK,South Africa,N
3618,Nauru Air Corporation,ON,RON,AIR NAURU,Nauru,Y
3619,NAV CANADA,N/A,NVC,NAV CAN,Canada,N
3620,Nav Flight Planning,N/A,NAV,NAV DISPATCH,Czech Republic,N
3621,Navegacao Aerea De Portugal,N/A,NVP,N/A,Portugal,N
3622,Navegacion Servicios Aereos Canarios SA,N/A,NAY,NAYSA,Spain,N
3623,Navid,N/A,IRI,NAVID,Iran,N
3624,Naviera Mexicana,N/A,NVM,NAVIERA,Mexico,N
3625,Navigator Airlines,N/A,NVL,NAVLINES,Armenia,N
3626,Navinc Airlines Services,N/A,XNV,N/A,United States,N
3627,Navitaire,1N,N/A,N/A,United States,N
3628,Navtech System Support,N/A,XNS,N/A,Canada,N
3629,Nayzak Air Transport,N/A,NZA,N/A,Libya,N
3630,State of Nebraska,N/A,NEB,NEBRASKA,United States,N
